Date,Open,High,Low,Close,Adj Close,Volume
9/11/1997,6.975,7.015,6.95,6.97,5.727253,487000
9/12/1997,6.875,7,6.875,6.915,5.68206,640000
9/15/1997,6.89,6.96,6.805,6.89,5.661517,473000
9/16/1997,6.85,6.995,6.85,6.945,5.706711,1088000
9/17/1997,6.885,6.945,6.885,6.915,5.68206,406000
9/18/1997,6.65,6.93,6.65,6.82,5.603998,2277000
9/19/1997,6.825,6.915,6.815,6.9,5.669735,799000
9/22/1997,6.825,6.89,6.76,6.815,5.599891,935000
9/23/1997,6.8,6.825,6.75,6.785,5.575239,751000
9/24/1997,6.85,6.93,6.775,6.785,5.575239,290000
9/25/1997,6.75,6.8,6.74,6.75,5.54648,175000
9/26/1997,6.75,6.825,6.705,6.8,5.587564,360000
9/29/1997,6.8,7.34,6.8,7.26,5.965547,2502000
9/30/1997,7.005,7.49,6.825,7.27,5.973763,2435000
10/1/1997,7,7.065,6.89,7.015,5.76423,840000
10/2/1997,7.015,7.015,7.015,7.015,5.76423,0
10/3/1997,7.015,7.015,7.015,7.015,5.76423,0
10/6/1997,7.015,7.015,7.015,7.015,5.76423,0
10/7/1997,7.015,7.015,7.015,7.015,5.76423,0
10/8/1997,7.015,7.015,7.015,7.015,5.76423,0
10/9/1997,7.02,7.3,6.96,7.215,5.928571,1295000
10/10/1997,7.215,7.4,7.15,7.21,5.924462,1286000
10/13/1997,7.25,7.3,7.065,7.13,5.858727,848000
10/14/1997,7.05,7.2,7.04,7.07,5.809424,1121000
10/15/1997,7.12,7.235,7.11,7.19,5.908028,838000
10/16/1997,7.3,7.795,7.215,7.73,6.351746,5913000
10/17/1997,7.8,7.88,7.525,7.705,6.331204,6951000
10/20/1997,7.785,8.48,7.63,8.48,6.968023,9592000
10/21/1997,8.51,8.825,8.275,8.56,7.03376,7487000
10/22/1997,8.7,8.74,8.31,8.375,6.881744,4225000
10/23/1997,8.445,8.45,7.93,8.165,6.709187,5093000
10/24/1997,8.025,8.375,7.915,8.2,6.737947,3129000
10/27/1997,8.1,8.2,8.06,8.1,6.655777,1284000
10/28/1997,8.06,8.06,7.605,7.82,6.4257,3832000
10/29/1997,7.79,8.5,7.79,8.29,6.811899,2322000
10/30/1997,8.29,8.29,8.08,8.11,6.663992,1241000
10/31/1997,8.11,8.11,8.11,8.11,6.663992,0
11/3/1997,8.17,8.17,7.95,8.025,6.594148,784000
11/4/1997,8.03,8.1,7.84,7.975,6.553063,1064000
11/5/1997,7.95,7.95,7.75,7.78,6.392832,1000000
11/6/1997,7.7,7.795,7.65,7.775,6.388723,706000
11/7/1997,7.95,7.95,7.675,7.73,6.351746,482000
11/10/1997,7.7,7.715,7.525,7.54,6.195622,827000
11/11/1997,7.525,7.6,7.465,7.535,6.191515,881000
11/12/1997,7.515,7.56,7.475,7.485,6.150429,706000
11/13/1997,7.375,7.415,7.25,7.33,6.023066,1861000
11/14/1997,7.33,7.33,7.33,7.33,6.023066,0
11/17/1997,7.255,7.35,7.12,7.2,5.916245,1241000
11/18/1997,7.21,7.225,7.125,7.19,5.908028,1001000
11/19/1997,6.825,7.045,6.815,6.99,5.743687,1081000
11/20/1997,6.71,7.05,6.71,7.025,5.772448,566000
11/21/1997,7.01,7.15,6.95,7.1,5.834075,573000
11/24/1997,7.075,7.075,6.96,6.985,5.739579,714000
11/25/1997,7,7.395,6.95,7.315,6.01074,817000
11/26/1997,7.25,7.25,7.115,7.18,5.899811,663000
11/27/1997,7.14,7.29,7,7.24,5.949112,1011000
11/28/1997,7.16,7.17,7.01,7.095,5.829967,542000
12/1/1997,7.01,7.215,6.925,7.065,5.805315,1030000
12/2/1997,7.03,7.075,6.95,6.99,5.743687,698000
12/3/1997,7.05,7.18,7,7.01,5.760122,344000
12/4/1997,6.91,7,6.85,6.99,5.743687,706000
12/5/1997,6.9,7.15,6.9,7.055,5.797099,2568000
12/8/1997,7.05,7.45,7.05,7.28,5.981981,790000
12/9/1997,7.3,7.3,7.035,7.105,5.838182,2782000
12/10/1997,7.14,7.14,7.02,7.1,5.834075,426000
12/11/1997,7.045,7.11,6.955,7.065,5.805315,413000
12/12/1997,7.28,7.28,6.96,7.02,5.768338,317000
12/15/1997,7.05,7.08,7,7.07,5.809424,191000
12/16/1997,7.015,7.185,7.01,7.085,5.821749,549000
12/17/1997,7.14,7.25,7.14,7.23,5.940897,427000
12/18/1997,7.2,7.7,7.2,7.58,6.22849,2453000
12/19/1997,7.525,7.7,7.4,7.575,6.224383,637000
12/22/1997,7.6,7.85,7.6,7.78,6.392832,1084000
12/23/1997,7.8,8,7.795,7.95,6.53252,813000
12/24/1997,7.8,7.9,7.675,7.815,6.421592,723000
12/25/1997,7.815,7.815,7.815,7.815,6.421592,0
12/26/1997,7.825,8.1,7.82,7.91,6.499652,486000
12/29/1997,7.94,8.1,7.85,8.005,6.577713,557000
12/30/1997,8.195,8.49,7.8,7.835,6.438025,569000
12/31/1997,7.85,8.19,7.825,8.05,6.614691,704000
1/1/1998,7.95,8.14,7.95,8.075,6.635233,403000
1/2/1998,8.15,8.25,8.025,8.085,6.64345,543000
1/5/1998,8.15,8.15,7.965,7.99,6.565388,512000
1/6/1998,7.9,7.995,7.765,7.825,6.429808,840000
1/7/1998,7.9,8,7.75,7.81,6.417481,551000
1/8/1998,7.8,7.85,7.6,7.71,6.335311,1019000
1/9/1998,7.61,7.65,7.425,7.55,6.203841,768000
1/12/1998,7.4,7.49,7,7.07,5.809424,887000
1/13/1998,7.185,7.25,7.1,7.2,5.916245,872000
1/14/1998,7.65,7.65,7.165,7.315,6.01074,675000
1/15/1998,7.345,7.35,7.165,7.27,5.973763,341000
1/16/1998,7.285,8,7.235,7.95,6.53252,3932000
1/19/1998,7.805,8,7.7,7.885,6.479111,1653000
1/20/1998,7.525,7.93,7.525,7.855,6.454459,1747000
1/21/1998,7.8,8.395,7.7,8.09,6.647558,3380000
1/22/1998,8,8.05,7.845,7.875,6.470893,1379000
1/23/1998,7.86,7.9,7.705,7.805,6.413373,648000
1/26/1998,7.805,7.805,7.805,7.805,6.413373,0
1/27/1998,7.775,7.8,7.5,7.515,6.175082,1324000
1/28/1998,7.5,7.65,7.26,7.355,6.043609,851000
1/29/1998,7.25,7.325,7.15,7.16,5.883376,1889000
1/30/1998,7.255,7.37,7.2,7.24,5.949112,1641000
2/2/1998,7.325,7.335,7.05,7.195,5.912136,850000
2/3/1998,7.25,7.255,6.825,6.925,5.690277,1838000
2/4/1998,7.125,7.125,6.825,6.945,5.706711,3073000
2/5/1998,6.9,6.97,6.705,6.745,5.542371,1189000
2/6/1998,6.7,6.95,6.625,6.75,5.54648,3509000
2/9/1998,6.8,6.82,6.7,6.755,5.550588,526000
2/10/1998,6.705,6.96,6.19,6.22,5.110978,3735000
2/11/1998,6.595,6.68,6.15,6.27,5.152063,3248000
2/12/1998,6.225,6.35,6.15,6.295,5.172607,1104000
2/13/1998,6.325,6.375,6.26,6.285,5.164389,2619000
2/16/1998,6.285,6.285,6.285,6.285,5.164389,0
2/17/1998,6.395,6.54,6.3,6.32,5.193148,2629000
2/18/1998,6.36,6.54,6.21,6.47,5.316403,3363000
2/19/1998,6.5,6.675,6.47,6.525,5.361598,2463000
2/20/1998,6.53,6.585,6.445,6.47,5.316403,1524000
2/23/1998,6.465,6.825,6.46,6.78,5.571132,2695000
2/24/1998,6.85,6.925,6.715,6.845,5.624542,3116000
2/25/1998,6.85,7.2,6.85,7.185,5.903919,1518000
2/26/1998,7.2,7.3,7.025,7.075,5.813531,1543000
2/27/1998,7.12,7.19,7.05,7.095,5.829967,1347000
3/2/1998,7.175,7.3,7.11,7.28,5.981981,2270000
3/3/1998,7.345,7.345,6.8,6.895,5.665627,2468000
3/4/1998,7.05,7.345,6.97,7.29,5.990198,2108000
3/5/1998,7.2,7.285,7.2,7.23,5.940897,1553000
3/6/1998,7.29,7.295,7.115,7.195,5.912136,1261000
3/9/1998,7.235,7.29,7.18,7.22,5.932679,816000
3/10/1998,7.21,7.255,7.09,7.115,5.8464,1242000
3/11/1998,7.24,7.245,7.075,7.16,5.883376,647000
3/12/1998,7.19,7.19,7.04,7.07,5.809424,369000
3/13/1998,7.07,7.07,7.07,7.07,5.809424,0
3/16/1998,7.21,7.25,7.05,7.145,5.871051,495000
3/17/1998,7.1,7.14,6.925,6.965,5.723146,764000
3/18/1998,7.205,7.205,7,7.015,5.76423,1246000
3/19/1998,7.15,7.175,7.02,7.035,5.780663,642000
3/20/1998,7,7.54,7,7.355,6.043609,4119000
3/23/1998,7.495,7.495,7.25,7.305,6.002523,267000
3/24/1998,7.595,7.6,7.275,7.325,6.018958,3742000
3/25/1998,7.525,7.69,7.44,7.65,6.286011,2228000
3/26/1998,7.65,7.68,7.3,7.37,6.055934,2154000
3/27/1998,7.345,7.42,7.21,7.38,6.064151,908000
3/30/1998,7.48,7.48,7.2,7.23,5.940897,766000
3/31/1998,7.145,7.265,7.01,7.03,5.776556,1788000
4/1/1998,6.975,7.36,6.975,7.28,5.981981,604000
4/2/1998,7.3,7.55,7.23,7.35,6.0395,1915000
4/3/1998,7.305,7.47,7.3,7.425,6.101127,881000
4/6/1998,7.5,8.135,7.45,7.965,6.544845,4969000
4/7/1998,7.99,8.095,7.75,7.895,6.487326,2811000
4/8/1998,7.895,7.895,7.895,7.895,6.487326,0
4/9/1998,8,8.05,7.75,7.85,6.45035,2662000
4/10/1998,7.85,7.96,7.75,7.79,6.401048,1455000
4/13/1998,7.73,7.92,7.5,7.545,6.199731,2352000
4/14/1998,7.545,7.545,7.545,7.545,6.199731,0
4/15/1998,7.8,8.085,7.785,7.975,6.553063,3147000
4/16/1998,8.04,8.1,7.76,7.79,6.401048,1466000
4/17/1998,7.81,7.85,7.585,7.735,6.355855,1073000
4/20/1998,7.8,7.825,7.6,7.62,6.261359,1315000
4/21/1998,7.56,7.92,7.56,7.825,6.429808,2649000
4/22/1998,8.175,8.61,8.11,8.17,6.713295,6647000
4/23/1998,8.15,8.3,7.85,7.925,6.511978,3071000
4/24/1998,7.91,8,7.51,7.885,6.479111,2395000
4/27/1998,7.79,8,7.705,7.76,6.376399,2550000
4/28/1998,7.61,7.89,7.56,7.81,6.417481,3805000
4/29/1998,7.89,8.14,7.535,7.625,6.265468,3597000
4/30/1998,7.625,7.7,7.5,7.68,6.310661,1893000
5/1/1998,7.68,7.68,7.68,7.68,6.310661,0
5/4/1998,7.845,7.9,7.6,7.695,6.322987,1507000
5/5/1998,7.74,7.75,7.6,7.7,6.327096,1330000
5/6/1998,7.8,7.845,7.6,7.61,6.253142,968000
5/7/1998,7.61,7.61,7.61,7.61,6.253142,0
5/8/1998,7.69,7.69,7.22,7.4,6.080585,3061000
5/11/1998,7.35,7.7,7.25,7.635,6.273685,3243000
5/12/1998,7.5,7.52,6.875,7.315,6.01074,3687000
5/13/1998,7.3,7.45,7.005,7.075,5.813531,1479000
5/14/1998,6.91,7.5,6.815,7.38,6.064151,3505000
5/15/1998,7.49,7.5,7.105,7.31,6.006632,1823000
5/18/1998,7.285,7.35,7.215,7.26,5.965547,840000
5/19/1998,7.25,7.325,7.175,7.275,5.977873,3111000
5/20/1998,7.35,7.46,7.275,7.445,6.117562,1150000
5/21/1998,7.475,7.495,7.175,7.24,5.949112,1002000
5/22/1998,7.25,7.295,7.11,7.245,5.953221,668000
5/25/1998,7.14,7.23,7.11,7.135,5.862834,367000
5/26/1998,7.06,7.25,6.93,7.2,5.916245,2556000
5/27/1998,7.3,7.39,7.025,7.115,5.8464,1129000
5/28/1998,7.125,7.18,7,7.01,5.760122,652000
5/29/1998,6.71,7.01,6.65,6.945,5.706711,1015000
6/1/1998,6.98,7.11,6.725,6.8,5.587564,1186000
6/2/1998,6.65,6.79,6.425,6.505,5.345163,1484000
6/3/1998,6.85,7.12,6.61,6.74,5.538263,2379000
6/4/1998,6.85,6.85,6.665,6.745,5.542371,579000
6/5/1998,6.7,6.8,6.61,6.665,5.476634,1234000
6/8/1998,6.57,6.7,6.21,6.36,5.226017,1900000
6/9/1998,6.5,6.685,6.31,6.605,5.427333,1094000
6/10/1998,6.55,6.58,6.33,6.375,5.238342,1345000
6/11/1998,6.25,6.34,6.12,6.3,5.259212,1807000
6/12/1998,6.36,6.435,6.21,6.28,5.242516,1657000
6/15/1998,6.21,6.275,5.86,5.93,4.950337,1166000
6/16/1998,5.83,5.98,5.525,5.94,4.958686,1489000
6/17/1998,6.14,6.45,6.14,6.405,5.346865,6184000
6/18/1998,6.25,6.45,6.19,6.225,5.196602,1437000
6/19/1998,6.105,6.27,5.925,6.21,5.18408,882000
6/22/1998,5.9,6.05,5.59,5.82,4.85851,1769000
6/23/1998,5.805,6,5.6,5.905,4.929468,770000
6/24/1998,6,6.14,5.9,6.09,5.083905,567000
6/25/1998,6.125,6.25,6.09,6.135,5.121471,552000
6/26/1998,6.1,6.15,5.96,6.075,5.071383,732000
6/29/1998,6.05,6.14,5.985,6.07,5.06721,1031000
6/30/1998,6.14,6.67,6.015,6.525,5.447042,2434000
7/1/1998,6.275,6.325,6.1,6.155,5.138167,467000
7/2/1998,6.06,6.145,5.875,5.925,4.946165,438000
7/3/1998,5.875,5.9,5.69,5.71,4.766682,714000
7/6/1998,5.7,5.88,5.68,5.715,4.770856,571000
7/7/1998,5.725,5.83,5.625,5.68,4.741639,806000
7/8/1998,5.9,6.05,5.82,5.98,4.992077,567000
7/9/1998,6.065,6.15,5.905,6.015,5.021295,565000
7/10/1998,6.175,6.495,6.055,6.315,5.271734,2181000
7/13/1998,6.55,6.82,6.43,6.705,5.597304,2541000
7/14/1998,6.65,7.07,6.46,6.92,5.776786,2381000
7/15/1998,7.2,7.205,6.55,6.62,5.526347,1326000
7/16/1998,6.59,6.83,6.55,6.76,5.643218,1606000
7/17/1998,6.825,6.825,6.66,6.68,5.576434,838000
7/20/1998,6.55,6.725,6.51,6.705,5.597304,806000
7/21/1998,6.61,6.7,6.53,6.605,5.513825,853000
7/22/1998,6.65,6.74,6.48,6.5,5.426171,581000
7/23/1998,6.425,6.495,6.3,6.335,5.28843,400000
7/24/1998,6.305,6.305,6.13,6.165,5.146515,463000
7/27/1998,6.1,6.275,6,6.04,5.042164,341000
7/28/1998,6,6.475,5.96,6.235,5.204951,1111000
7/29/1998,6.37,6.38,6.2,6.31,5.267559,847000
7/30/1998,6.3,6.68,6.2,6.305,5.263385,1658000
7/31/1998,6.26,6.455,6.26,6.38,5.325994,484000
8/3/1998,6.3,6.3,6.1,6.105,5.096426,710000
8/4/1998,6.2,6.2,5.95,5.965,4.979555,745000
8/5/1998,5.97,6.44,5.83,6.32,5.275908,2671000
8/6/1998,6.4,6.4,6.05,6.11,5.100601,521000
8/7/1998,6.05,6.15,6.01,6.045,5.046339,624000
8/10/1998,6.1,6.1,5.975,6.005,5.012947,768000
8/11/1998,6,6.4,5.915,6.33,5.284255,3635000
8/12/1998,6.21,6.35,5.995,6.31,5.267559,2864000
8/13/1998,6.235,6.285,6.12,6.175,5.154863,1251000
8/14/1998,6.2,6.225,6.05,6.085,5.079732,693000
8/17/1998,6.135,6.15,6.06,6.09,5.083905,373000
8/18/1998,6.095,6.25,5.9,6.2,5.175732,2602000
8/19/1998,6.15,6.35,6.055,6.29,5.250864,2859000
8/20/1998,6.345,6.345,6.15,6.205,5.179907,953000
8/21/1998,6.11,6.25,6.05,6.1,5.092253,1202000
8/24/1998,6.01,6.085,5.97,5.995,5.004599,1834000
8/25/1998,6,6.025,5.955,5.985,4.996251,2250000
8/26/1998,5.985,5.985,5.985,5.985,4.996251,0
8/27/1998,6.075,6.375,6,6.05,5.050514,4906000
8/28/1998,6.025,6.025,5.57,5.63,4.699898,2468000
8/31/1998,5.655,5.825,5.59,5.78,4.825118,1095000
9/1/1998,5.655,5.745,5.615,5.69,4.749986,1218000
9/2/1998,5.85,5.875,5.695,5.75,4.800075,737000
9/3/1998,5.825,5.875,5.735,5.84,4.875206,861000
9/4/1998,5.89,5.89,5.74,5.82,4.85851,475000
9/7/1998,5.85,6.29,5.85,6.29,5.250864,2770000
9/8/1998,6.4,6.55,6.255,6.425,5.363561,3138000
9/9/1998,6.6,6.695,6.4,6.435,5.371908,1871000
9/10/1998,6.355,6.545,6.35,6.485,5.413649,1250000
9/11/1998,6.415,6.45,6.325,6.38,5.325994,625000
9/14/1998,6.55,6.825,6.45,6.8,5.67661,3045000
9/15/1998,6.78,6.8,6.665,6.72,5.609826,1358000
9/16/1998,6.795,6.8,6.61,6.645,5.547216,665000
9/17/1998,6.625,6.67,6.56,6.635,5.538869,545000
9/18/1998,6.61,6.775,6.555,6.74,5.626521,1061000
9/21/1998,6.79,7.28,6.79,7.15,5.968788,2671000
9/22/1998,7.195,7.195,6.815,6.86,5.726697,1382000
9/23/1998,6.995,7.05,6.905,6.985,5.831046,892000
9/24/1998,7.06,7.06,6.865,6.91,5.768436,491000
9/25/1998,6.945,6.95,6.8,6.845,5.714175,372000
9/28/1998,6.785,6.85,6.495,6.56,5.476259,561000
9/29/1998,6.61,6.61,6.26,6.33,5.284255,1165000
9/30/1998,6.45,6.5,6.305,6.485,5.413649,349000
10/1/1998,6.485,6.485,6.485,6.485,5.413649,0
10/2/1998,6.485,6.485,6.485,6.485,5.413649,0
10/5/1998,6.145,6.245,6.06,6.115,5.104774,647000
10/6/1998,6.05,6.2,6.005,6.165,5.146515,583000
10/7/1998,6.3,6.39,6.3,6.325,5.280081,580000
10/8/1998,6.32,6.38,6.17,6.195,5.171558,157000
10/9/1998,6.29,6.29,6.115,6.2,5.175732,268000
10/12/1998,6.15,6.18,5.825,5.85,4.883554,514000
10/13/1998,5.705,5.9,5.7,5.72,4.775032,589000
10/14/1998,5.945,6,5.75,5.92,4.941989,1491000
10/15/1998,5.94,5.94,5.665,5.705,4.762507,805000
10/16/1998,5.775,5.8,5.51,5.605,4.679028,849000
10/19/1998,5.7,5.7,5.55,5.58,4.658158,218000
10/20/1998,5.525,5.525,5.135,5.14,4.290848,801000
10/21/1998,5.14,5.14,5.14,5.14,4.290848,0
10/22/1998,5.4,5.55,5.215,5.375,4.487025,1463000
10/23/1998,5.375,5.465,5.2,5.36,4.474504,576000
10/26/1998,5.5,5.775,5.45,5.52,4.608071,1004000
10/27/1998,5.405,5.52,5.235,5.28,4.40772,631000
10/28/1998,5.4,5.45,5.2,5.215,4.353459,807000
10/29/1998,5.19,5.375,5.06,5.345,4.461981,468000
10/30/1998,5.39,5.39,5.3,5.325,4.445287,1194000
11/2/1998,5.275,5.29,5.155,5.175,4.320067,229000
11/3/1998,5.235,5.235,4.82,4.9,4.090498,969000
11/4/1998,4.9,4.9,4.9,4.9,4.090498,0
11/5/1998,5,5,4.8,4.985,4.161457,533000
11/6/1998,4.915,5.12,4.915,5,4.173977,786000
11/9/1998,5.14,5.25,5.1,5.185,4.328415,1442000
11/10/1998,5.24,5.54,5.175,5.5,4.591376,1086000
11/11/1998,5.3,5.94,5.3,5.715,4.770856,3691000
11/12/1998,5.625,5.79,5.51,5.75,4.800075,1358000
11/13/1998,5.675,5.725,5.55,5.58,4.658158,948000
11/16/1998,5.52,5.6,5.425,5.475,4.570506,646000
11/17/1998,5.43,5.52,5.35,5.4,4.507895,1476000
11/18/1998,5.485,5.64,5.45,5.635,4.704073,1163000
11/19/1998,5.6,5.65,5.45,5.46,4.557983,593000
11/20/1998,5.43,5.49,5.34,5.36,4.474504,547000
11/23/1998,5.35,5.425,5.23,5.25,4.382677,506000
11/24/1998,5.22,5.35,5.2,5.35,4.466156,829000
11/25/1998,5.35,5.35,5.35,5.35,4.466156,0
11/26/1998,5.2,5.32,5.14,5.195,4.336763,349000
11/27/1998,5.19,5.2,5.05,5.07,4.232414,462000
11/30/1998,5.075,5.2,4.94,5.115,4.269979,373000
12/1/1998,5.14,5.25,5.08,5.225,4.361806,462000
12/2/1998,5.295,5.38,5.215,5.28,4.40772,352000
12/3/1998,5.235,5.27,5.18,5.18,4.324241,226000
12/4/1998,5.155,5.195,5.1,5.12,4.274153,288000
12/7/1998,5.09,5.21,5.09,5.205,4.34511,299000
12/8/1998,5.2,5.3,5.14,5.175,4.320067,616000
12/9/1998,5.295,5.295,5.14,5.225,4.361806,381000
12/10/1998,5.18,5.24,5.16,5.165,4.311718,232000
12/11/1998,5.19,5.235,5.16,5.22,4.357633,209000
12/14/1998,5.21,5.33,5.17,5.235,4.370154,632000
12/15/1998,5.215,5.225,5.16,5.225,4.361806,389000
12/16/1998,5.125,5.25,5.125,5.23,4.365982,285000
12/17/1998,5.14,5.2,5.055,5.08,4.240762,513000
12/18/1998,5.135,5.45,5.035,5.32,4.441112,1438000
12/21/1998,5.33,5.45,5.3,5.4,4.507895,716000
12/22/1998,5.345,5.4,5.2,5.22,4.357633,847000
12/23/1998,5.33,5.395,5.275,5.32,4.441112,625000
12/24/1998,5.255,5.59,5.255,5.41,4.516243,1059000
12/25/1998,5.41,5.41,5.41,5.41,4.516243,0
12/28/1998,5.56,5.61,5.45,5.45,4.549635,1381000
12/29/1998,5.395,5.525,5.395,5.475,4.570506,1182000
12/30/1998,5.64,5.8,5.58,5.675,4.737466,1219000
12/31/1998,5.74,5.74,5.45,5.475,4.570506,575000
1/1/1999,5.52,5.54,5.45,5.52,4.608071,298000
1/4/1999,5.51,5.675,5.5,5.525,4.612246,783000
1/5/1999,5.5,5.65,5.5,5.6,4.674855,1250000
1/6/1999,5.7,5.775,5.6,5.69,4.749986,537000
1/7/1999,5.715,6.145,5.655,6.1,5.092253,3895000
1/8/1999,6.5,6.5,6.005,6.495,5.421998,3636000
1/11/1999,6.58,6.7,6.355,6.395,5.338518,4210000
1/12/1999,6.3,6.55,6.25,6.41,5.351039,2449000
1/13/1999,6.575,6.785,6.5,6.585,5.497128,2404000
1/14/1999,6.45,6.595,6.435,6.56,5.476259,1325000
1/15/1999,6.6,6.6,6.04,6.155,5.138167,1844000
1/18/1999,6.175,6.225,5.805,5.9,4.925293,1039000
1/19/1999,5.915,5.96,5.54,5.6,4.674855,1727000
1/20/1999,5.6,5.6,5.6,5.6,4.674855,0
1/21/1999,5.63,5.74,5.525,5.65,4.716595,1310000
1/22/1999,5.675,5.85,5.66,5.72,4.775032,871000
1/25/1999,5.63,5.7,5.31,5.56,4.641464,790000
1/26/1999,5.56,5.56,5.56,5.56,4.641464,0
1/27/1999,5.86,5.86,5.65,5.7,4.758336,1016000
1/28/1999,5.7,5.745,5.6,5.63,4.699898,741000
1/29/1999,5.615,6.08,5.6,6.07,5.06721,1617000
2/1/1999,5.935,6,5.655,5.655,4.720768,787000
2/2/1999,5.8,5.8,5.475,5.53,4.616419,1095000
2/3/1999,5.79,5.79,5.55,5.6,4.674855,772000
2/4/1999,5.675,5.7,5.51,5.54,4.624768,292000
2/5/1999,5.505,5.55,5.35,5.45,4.549635,445000
2/8/1999,5.32,5.395,5.125,5.125,4.278327,600000
2/9/1999,5.115,5.165,4.965,5.1,4.257457,1287000
2/10/1999,5.22,5.3,5.155,5.2,4.340936,723000
2/11/1999,5.25,5.38,5.18,5.255,4.386849,669000
2/12/1999,5.2,5.3,5.15,5.2,4.340936,394000
2/15/1999,5.245,5.245,5.145,5.18,4.324241,435000
2/16/1999,5.17,5.24,4.975,5.115,4.269979,868000
2/17/1999,5.175,5.52,5.135,5.36,4.474504,882000
2/18/1999,5.45,5.53,5.29,5.5,4.591376,1047000
2/19/1999,5.495,5.7,5.4,5.6,4.674855,783000
2/22/1999,5.56,5.65,5.31,5.31,4.432765,538000
2/23/1999,5.3,5.34,5.15,5.29,4.416068,674000
2/24/1999,5.275,5.33,5.2,5.3,4.424417,282000
2/25/1999,5.25,5.25,5.1,5.15,4.299197,268000
2/26/1999,5.06,5.15,4.915,5.025,4.194847,611000
3/1/1999,5.1,5.34,5,5.17,4.315893,1689000
3/2/1999,5.17,5.17,5.17,5.17,4.315893,0
3/3/1999,5.58,5.585,5.58,5.585,4.662334,219000
3/4/1999,6.035,6.035,5.655,6.035,5.037992,6361000
3/5/1999,6.2,6.465,5.955,6.275,5.238342,8536000
3/8/1999,6.305,6.55,6.215,6.4,5.342692,5858000
3/9/1999,6.325,6.44,6.13,6.275,5.238342,3781000
3/10/1999,6.35,6.35,5.775,5.775,4.820944,2078000
3/11/1999,5.55,5.925,5.4,5.4,4.507895,1859000
3/12/1999,5.47,5.82,5.355,5.82,4.85851,2800000
3/15/1999,5.65,5.84,5.61,5.74,4.791727,2357000
3/16/1999,5.625,5.65,5.3,5.315,4.436938,2155000
3/17/1999,5.365,5.54,5.365,5.39,4.499548,1215000
3/18/1999,5.37,5.6,5.37,5.6,4.674855,2104000
3/19/1999,5.325,5.55,5.325,5.41,4.516243,1761000
3/22/1999,5.4,5.575,5.275,5.505,4.595549,2063000
3/23/1999,5.41,5.775,5.41,5.76,4.808423,3068000
3/24/1999,6,6.225,5.9,6.05,5.050514,4286000
3/25/1999,6.1,6.49,6.1,6.205,5.179907,3186000
3/26/1999,6.3,6.42,6.05,6.34,5.292604,6265000
3/29/1999,6.34,6.34,6.34,6.34,5.292604,0
3/30/1999,6.22,6.6,6.22,6.52,5.442867,18299000
3/31/1999,7.025,7.045,6.925,6.955,5.806003,1826910
4/1/1999,7.05,7.05,6.65,6.76,5.643218,725080
4/2/1999,6.76,6.76,6.76,6.76,5.643218,0
4/5/1999,6.51,6.6,6.3,6.365,5.313473,1335630
4/6/1999,6.2,6.875,6.2,6.875,5.739218,1477290
4/7/1999,6.9,6.9,6.58,6.61,5.517999,1855620
4/8/1999,6.515,6.665,6.48,6.53,5.451215,872290
4/9/1999,6.5,6.55,6.45,6.525,5.447042,1144550
4/12/1999,6.48,6.58,6.4,6.56,5.476259,544760
4/13/1999,6.55,6.59,6.5,6.5,5.426171,630580
4/14/1999,6.5,6.5,6.5,6.5,5.426171,0
4/15/1999,6.4,6.525,6.4,6.515,5.438693,1249670
4/16/1999,6.52,7.04,6.5,7.04,5.876961,2035890
4/19/1999,6.48,6.85,6.43,6.725,5.719617,1635860
4/20/1999,6.75,6.94,6.55,6.72,5.715365,2192790
4/21/1999,6.72,6.755,6.5,6.55,5.570781,1557190
4/22/1999,6.6,6.65,6.375,6.42,5.460215,1667680
4/23/1999,6.45,6.48,6.33,6.46,5.494235,1028990
4/26/1999,6.105,6.24,5.945,5.945,5.056227,2506370
4/27/1999,5.945,5.945,5.945,5.945,5.056227,0
4/28/1999,5.9,6.15,5.85,6.1,5.188055,2935730
4/29/1999,6.14,6.35,6.1,6.315,5.370913,1074800
4/30/1999,6.285,6.5,6.275,6.48,5.511245,1165180
5/3/1999,6.5,6.565,6.305,6.34,5.392176,791010
5/4/1999,6.305,6.61,6.305,6.59,5.6048,1204750
5/5/1999,6.55,6.85,6.45,6.71,5.706862,2535570
5/6/1999,6.705,6.835,6.65,6.77,5.757891,1074830
5/7/1999,6.9,7.315,6.83,7.315,6.221414,3132420
5/10/1999,7.895,7.9,7.665,7.9,6.718956,2642540
5/11/1999,8.53,8.535,7.535,7.7,6.548855,3277270
5/12/1999,7.81,7.96,7.2,7.45,6.336231,1821560
5/13/1999,7.795,7.795,7.4,7.71,6.55736,886750
5/14/1999,7.75,7.975,7.5,7.7,6.548855,2104100
5/17/1999,7.7,7.7,7.085,7.22,6.140615,1234020
5/18/1999,7.15,7.5,7.13,7.22,6.140615,1843420
5/19/1999,7.4,7.8,7.38,7.8,6.633906,1973370
5/20/1999,7.94,8.2,7.6,7.605,6.46806,1731570
5/21/1999,7.8,7.825,7.4,7.46,6.344736,1651920
5/24/1999,7.46,7.52,7.4,7.45,6.336231,672880
5/25/1999,7.42,7.555,7.42,7.535,6.408523,1150330
5/26/1999,7.45,7.62,7.38,7.445,6.331978,765700
5/27/1999,7.4,7.565,7.3,7.3,6.208656,630360
